Date,HomeTeam,AwayTeam,HomeScore,AwayScore,HomeFG,AwayFG,HomeFG3,AwayFG3,HomeFT,AwayFT,HomeREB,AwayREB,HomeAST,AwayAST,HomeTO,AwayTO,Season,Winner
2021-01-16,Toronto Raptors,Charlotte Hornets,116,113,0.419,0.437,0.429,0.417,0.885,0.759,43,48,28,26,15,14,2020-21,Home
2021-01-16,Portland Trail Blazers,Atlanta Hawks,112,106,0.388,0.437,0.341,0.2,0.85,0.857,55,48,18,24,7,13,2020-21,Home
2021-01-16,Memphis Grizzlies,Philadelphia 76ers,106,104,0.434,0.44,0.276,0.28,0.667,0.719,43,53,27,23,11,22,2020-21,Home
2021-01-17,Sacramento Kings,New Orleans Pelicans,123,128,0.516,0.529,0.333,0.5,0.889,0.794,33,48,23,24,10,13,2020-21,Away
2021-01-17,Boston Celtics,New York Knicks,75,105,0.298,0.475,0.152,0.387,0.621,0.81,43,53,15,22,17,16,2020-21,Away
2021-01-17,Dallas Mavericks,Chicago Bulls,101,117,0.441,0.506,0.258,0.28,0.579,0.727,47,47,18,32,16,13,2020-21,Away
2021-01-17,Denver Nuggets,Utah Jazz,105,109,0.4,0.513,0.378,0.405,0.733,0.571,52,36,25,24,9,13,2020-21,Away
2021-01-17,LA Clippers,Indiana Pacers,129,96,0.552,0.416,0.487,0.289,0.7,0.688,52,33,27,28,16,16,2020-21,Home
2021-01-18,Toronto Raptors,Dallas Mavericks,116,93,0.5,0.378,0.364,0.25,0.889,0.815,46,38,23,21,14,16,2020-21,Home
2021-01-18,New York Knicks,Orlando Magic,91,84,0.356,0.337,0.185,0.316,0.706,0.875,53,51,15,18,6,11,2020-21,Home
2021-01-18,Los Angeles Lakers,Golden State Warriors,113,115,0.482,0.506,0.31,0.324,0.727,0.75,50,32,23,31,16,13,2020-21,Away
2021-01-18,Miami Heat,Detroit Pistons,113,107,0.573,0.463,0.4,0.351,0.789,0.75,36,32,23,24,18,16,2020-21,Home
2021-01-18,Chicago Bulls,Houston Rockets,125,120,0.467,0.523,0.444,0.425,0.905,0.647,47,36,23,25,17,17,2020-21,Home
2021-01-18,Portland Trail Blazers,San Antonio Spurs,104,125,0.433,0.533,0.286,0.455,0.842,0.875,34,48,20,33,13,12,2020-21,Away
2021-01-18,Memphis Grizzlies,Phoenix Suns,108,104,0.494,0.455,0.423,0.417,0.75,0.563,40,44,31,30,15,18,2020-21,Home
2021-01-18,Brooklyn Nets,Milwaukee Bucks,125,123,0.548,0.438,0.484,0.289,0.857,0.833,49,41,26,21,17,5,2020-21,Home
2021-01-18,Atlanta Hawks,Minnesota Timberwolves,108,97,0.468,0.396,0.393,0.378,0.92,0.688,48,39,32,22,24,18,2020-21,Home
2021-01-19,Denver Nuggets,Oklahoma City Thunder,119,101,0.438,0.419,0.333,0.326,0.929,0.652,58,41,29,22,14,19,2020-21,Home
2021-01-19,Utah Jazz,New Orleans Pelicans,118,102,0.506,0.453,0.447,0.231,0.647,0.667,54,38,28,17,14,8,2020-21,Home
2021-01-20,Atlanta Hawks,Detroit Pistons,123,115,0.44,0.454,0.391,0.323,0.684,0.895,63,42,21,22,13,13,2020-21,Home
2021-01-20,Minnesota Timberwolves,Orlando Magic,96,97,0.424,0.391,0.429,0.323,0.643,0.714,43,48,25,26,13,11,2020-21,Away
2021-01-20,Houston Rockets,Phoenix Suns,103,109,0.42,0.472,0.323,0.235,0.864,0.895,39,45,17,25,16,17,2020-21,Away
2021-01-20,LA Clippers,Sacramento Kings,115,96,0.477,0.453,0.457,0.464,0.944,0.417,48,39,24,25,16,18,2020-21,Home
2021-01-20,Indiana Pacers,Dallas Mavericks,112,124,0.446,0.526,0.41,0.296,0.667,0.824,38,49,21,32,10,8,2020-21,Away
2021-01-20,Cleveland Cavaliers,Brooklyn Nets,147,135,0.514,0.453,0.5,0.366,0.714,0.889,50,52,29,30,14,16,2020-21,Home
2021-01-20,Golden State Warriors,San Antonio Spurs,121,99,0.505,0.372,0.395,0.121,0.7,0.806,54,43,31,17,14,10,2020-21,Home
2021-01-20,Philadelphia 76ers,Boston Celtics,117,109,0.462,0.472,0.333,0.364,0.8,0.65,41,45,20,22,9,16,2020-21,Home
2021-01-20,Toronto Raptors,Miami Heat,102,111,0.398,0.488,0.327,0.45,0.889,0.882,41,46,27,29,12,18,2020-21,Away
2021-01-21,Milwaukee Bucks,Los Angeles Lakers,106,113,0.506,0.466,0.321,0.514,0.75,0.8,46,38,27,25,14,10,2020-21,Away
2021-01-21,Utah Jazz,New Orleans Pelicans,129,118,0.5,0.494,0.436,0.44,0.96,0.767,39,41,27,27,15,17,2020-21,Home
2021-01-21,Golden State Warriors,New York Knicks,104,119,0.384,0.463,0.237,0.458,0.744,0.78,46,55,27,24,10,11,2020-21,Away
2021-01-22,Philadelphia 76ers,Boston Celtics,122,110,0.556,0.456,0.429,0.4,0.833,0.8,45,32,23,23,19,11,2020-21,Home
2021-01-22,LA Clippers,Oklahoma City Thunder,120,106,0.512,0.471,0.303,0.333,0.96,0.769,48,29,21,24,13,11,2020-21,Home
2021-01-22,Detroit Pistons,Houston Rockets,102,103,0.378,0.389,0.469,0.341,0.676,0.75,55,51,17,24,19,14,2020-21,Away
2021-01-22,Minnesota Timberwolves,Atlanta Hawks,98,116,0.43,0.458,0.25,0.429,0.833,0.833,40,55,30,21,13,16,2020-21,Away
2021-01-22,Sacramento Kings,New York Knicks,103,94,0.418,0.383,0.353,0.227,0.714,0.68,55,57,21,19,6,11,2020-21,Home
2021-01-22,Phoenix Suns,Denver Nuggets,126,130,0.5,0.515,0.386,0.231,1.0,0.947,45,43,30,32,16,9,2020-21,Away
2021-01-22,Indiana Pacers,Orlando Magic,120,118,0.495,0.457,0.353,0.459,0.889,0.625,44,49,28,29,10,14,2020-21,Home
2021-01-22,San Antonio Spurs,Dallas Mavericks,117,122,0.461,0.484,0.429,0.359,0.767,0.9,49,42,21,23,7,5,2020-21,Away
2021-01-22,Toronto Raptors,Miami Heat,101,81,0.464,0.429,0.425,0.226,0.667,0.8,45,32,22,19,21,19,2020-21,Home
2021-01-22,Charlotte Hornets,Chicago Bulls,110,123,0.494,0.51,0.219,0.349,0.76,0.833,46,43,22,33,21,14,2020-21,Away
2021-01-22,Cleveland Cavaliers,Brooklyn Nets,125,113,0.517,0.483,0.32,0.326,0.844,0.882,50,29,24,23,12,11,2020-21,Home
2021-01-23,Chicago Bulls,Los Angeles Lakers,90,101,0.393,0.456,0.32,0.211,0.727,0.806,45,42,18,20,18,18,2020-21,Away
2021-01-23,Brooklyn Nets,Miami Heat,128,124,0.53,0.472,0.514,0.283,0.808,0.844,47,31,34,29,16,8,2020-21,Home
2021-01-23,Dallas Mavericks,Houston Rockets,108,133,0.446,0.547,0.2,0.432,0.725,0.793,36,52,15,28,10,14,2020-21,Away
2021-01-23,Minnesota Timberwolves,New Orleans Pelicans,120,110,0.429,0.46,0.353,0.303,0.811,0.714,50,42,23,21,11,20,2020-21,Home
2021-01-23,Phoenix Suns,Denver Nuggets,112,120,0.402,0.412,0.302,0.417,0.778,0.781,50,65,26,22,9,16,2020-21,Away
2021-01-23,Detroit Pistons,Philadelphia 76ers,110,114,0.43,0.458,0.424,0.348,0.733,0.789,43,49,25,14,15,15,2020-21,Away
2021-01-23,Utah Jazz,Golden State Warriors,127,108,0.479,0.452,0.4,0.359,0.773,0.667,57,35,28,30,16,11,2020-21,Home
2021-01-24,Milwaukee Bucks,Atlanta Hawks,129,115,0.549,0.506,0.323,0.359,0.704,0.773,52,27,32,27,16,9,2020-21,Home
2021-01-24,Portland Trail Blazers,New York Knicks,116,113,0.47,0.453,0.37,0.414,0.913,0.92,39,47,19,20,11,12,2020-21,Home
2021-01-24,Indiana Pacers,Toronto Raptors,102,107,0.402,0.411,0.333,0.429,0.864,0.692,47,45,23,24,18,16,2020-21,Away
2021-01-24,Orlando Magic,Charlotte Hornets,104,107,0.448,0.477,0.447,0.389,0.692,0.563,43,43,27,28,15,12,2020-21,Away
2021-01-24,LA Clippers,Oklahoma City Thunder,108,100,0.446,0.442,0.304,0.2,0.75,0.643,46,51,26,22,10,10,2020-21,Home
2021-01-24,Boston Celtics,Cleveland Cavaliers,141,103,0.559,0.4,0.5,0.303,0.852,0.735,55,34,26,24,15,17,2020-21,Home
2021-01-24,San Antonio Spurs,Washington Wizards,121,101,0.5,0.424,0.484,0.333,0.909,0.643,44,50,27,23,8,14,2020-21,Home
2021-01-25,Dallas Mavericks,Denver Nuggets,113,117,0.488,0.506,0.344,0.429,0.833,0.786,34,49,26,25,11,16,2020-21,Away
2021-01-25,Brooklyn Nets,Miami Heat,98,85,0.4,0.369,0.289,0.256,0.864,0.706,49,45,24,20,7,12,2020-21,Home
2021-01-25,Cleveland Cavaliers,Los Angeles Lakers,108,115,0.465,0.483,0.429,0.313,0.864,0.75,44,40,19,21,17,13,2020-21,Away
2021-01-25,Orlando Magic,Charlotte Hornets,117,108,0.477,0.438,0.514,0.289,0.636,0.704,49,41,31,22,15,14,2020-21,Home
2021-01-25,Chicago Bulls,Boston Celtics,103,119,0.466,0.506,0.436,0.517,0.4,0.8,41,44,28,28,18,12,2020-21,Away
2021-01-25,Golden State Warriors,Minnesota Timberwolves,130,108,0.494,0.415,0.467,0.333,0.757,0.88,46,47,21,26,15,18,2020-21,Home
2021-01-25,Indiana Pacers,Toronto Raptors,129,114,0.513,0.409,0.414,0.368,0.822,0.889,45,39,26,24,13,10,2020-21,Home
2021-01-25,Portland Trail Blazers,Oklahoma City Thunder,122,125,0.469,0.512,0.341,0.45,0.762,0.6,50,43,17,25,8,8,2020-21,Away
2021-01-25,Detroit Pistons,Philadelphia 76ers,119,104,0.5,0.426,0.447,0.321,0.842,0.75,47,36,22,15,18,9,2020-21,Home
2021-01-26,Utah Jazz,New York Knicks,108,94,0.402,0.434,0.313,0.37,0.864,0.706,53,44,24,15,6,11,2020-21,Home
2021-01-26,Houston Rockets,Washington Wizards,107,88,0.42,0.388,0.324,0.192,0.724,0.739,44,50,16,19,13,20,2020-21,Home
2021-01-26,Atlanta Hawks,LA Clippers,108,99,0.463,0.404,0.385,0.308,0.96,0.864,46,46,20,23,14,12,2020-21,Home
2021-01-27,Orlando Magic,Sacramento Kings,107,121,0.417,0.489,0.385,0.424,0.944,0.654,47,50,25,30,14,15,2020-21,Away
2021-01-27,Charlotte Hornets,Indiana Pacers,106,116,0.411,0.511,0.342,0.4,0.905,0.833,39,47,28,34,11,12,2020-21,Away
2021-01-27,Toronto Raptors,Milwaukee Bucks,108,115,0.404,0.43,0.4,0.364,0.833,0.731,46,59,26,30,11,14,2020-21,Away
2021-01-27,Miami Heat,Denver Nuggets,82,109,0.375,0.457,0.289,0.326,0.818,1.0,38,49,24,29,16,13,2020-21,Away
2021-01-27,Utah Jazz,Dallas Mavericks,116,104,0.462,0.462,0.39,0.343,0.762,0.889,50,36,20,22,9,8,2020-21,Home
2021-01-27,Atlanta Hawks,Brooklyn Nets,128,132,0.479,0.531,0.394,0.344,0.893,0.85,37,36,29,29,9,9,2020-21,Away
2021-01-27,Phoenix Suns,Oklahoma City Thunder,97,102,0.379,0.447,0.349,0.4,0.833,0.714,49,48,19,21,13,14,2020-21,Away
2021-01-27,Golden State Warriors,Minnesota Timberwolves,123,111,0.529,0.425,0.441,0.389,0.783,0.697,46,39,32,23,21,17,2020-21,Home
2021-01-27,Cleveland Cavaliers,Detroit Pistons,122,107,0.54,0.451,0.524,0.407,0.739,0.759,37,40,24,29,16,22,2020-21,Home
2021-01-27,New Orleans Pelicans,Washington Wizards,124,106,0.517,0.402,0.395,0.342,0.625,0.905,50,39,27,29,14,11,2020-21,Home
2021-01-27,San Antonio Spurs,Boston Celtics,110,106,0.561,0.429,0.286,0.333,0.625,0.857,46,39,22,15,19,10,2020-21,Home
2021-01-27,Philadelphia 76ers,Los Angeles Lakers,107,106,0.482,0.477,0.36,0.333,0.615,0.64,38,37,24,20,11,11,2020-21,Home
2021-01-28,Miami Heat,LA Clippers,105,109,0.444,0.414,0.394,0.405,0.8,0.909,45,55,24,22,13,12,2020-21,Away
2021-01-28,Phoenix Suns,Golden State Warriors,114,93,0.466,0.384,0.344,0.289,0.913,0.75,57,48,34,21,14,13,2020-21,Home
2021-01-28,Houston Rockets,Portland Trail Blazers,104,101,0.422,0.419,0.277,0.415,0.833,0.75,47,49,19,16,13,15,2020-21,Home
2021-01-28,Detroit Pistons,Los Angeles Lakers,107,92,0.46,0.409,0.389,0.429,1.0,0.667,38,44,27,25,8,11,2020-21,Home
2021-01-29,Charlotte Hornets,Indiana Pacers,108,105,0.506,0.483,0.432,0.314,0.667,0.769,42,39,35,30,17,16,2020-21,Home
2021-01-29,Toronto Raptors,Sacramento Kings,124,126,0.488,0.551,0.406,0.444,0.818,0.774,35,38,20,31,15,22,2020-21,Away
2021-01-29,Orlando Magic,LA Clippers,90,116,0.36,0.489,0.303,0.351,0.889,1.0,49,49,20,25,17,11,2020-21,Away
2021-01-29,New York Knicks,Cleveland Cavaliers,102,81,0.488,0.345,0.37,0.308,0.875,0.833,41,43,20,15,13,14,2020-21,Home
2021-01-29,Minnesota Timberwolves,Philadelphia 76ers,94,118,0.427,0.448,0.303,0.5,0.778,0.842,38,51,20,20,18,10,2020-21,Away
2021-01-29,Washington Wizards,Atlanta Hawks,100,116,0.365,0.448,0.25,0.324,0.816,0.765,47,47,13,16,12,13,2020-21,Away
2021-01-29,San Antonio Spurs,Denver Nuggets,119,109,0.543,0.526,0.435,0.452,0.808,0.65,41,37,29,25,12,15,2020-21,Home
2021-01-29,New Orleans Pelicans,Milwaukee Bucks,131,126,0.469,0.5,0.438,0.371,0.714,0.773,45,49,32,29,9,12,2020-21,Home
2021-01-29,Utah Jazz,Dallas Mavericks,120,101,0.437,0.43,0.417,0.273,0.923,0.667,56,40,21,20,15,11,2020-21,Home
2021-01-29,Oklahoma City Thunder,Brooklyn Nets,125,147,0.465,0.57,0.421,0.422,0.853,0.875,36,50,23,33,12,11,2020-21,Away
2021-01-30,San Antonio Spurs,Memphis Grizzlies,112,129,0.47,0.56,0.448,0.486,0.808,0.667,38,45,25,34,13,14,2020-21,Away
2021-01-30,Miami Heat,Sacramento Kings,105,104,0.468,0.482,0.344,0.378,0.846,0.455,39,41,25,22,15,17,2020-21,Home
2021-01-30,Boston Celtics,Los Angeles Lakers,95,96,0.488,0.44,0.286,0.29,0.643,0.684,42,45,24,20,15,14,2020-21,Away
2021-01-30,New Orleans Pelicans,Houston Rockets,112,126,0.451,0.489,0.293,0.435,0.621,0.8,48,45,27,32,14,14,2020-21,Away
2021-01-30,Golden State Warriors,Detroit Pistons,118,91,0.528,0.377,0.472,0.25,0.7,0.75,47,38,34,17,14,14,2020-21,Home
2021-01-30,Chicago Bulls,Portland Trail Blazers,122,123,0.506,0.511,0.467,0.405,1.0,0.842,43,35,31,20,15,8,2020-21,Away
2021-01-30,Dallas Mavericks,Phoenix Suns,105,111,0.53,0.457,0.31,0.455,0.571,0.871,37,42,22,22,15,13,2020-21,Away
2021-01-30,Charlotte Hornets,Milwaukee Bucks,126,114,0.478,0.488,0.477,0.4,0.85,0.667,41,46,32,22,9,15,2020-21,Home
2021-01-31,Denver Nuggets,Utah Jazz,128,117,0.54,0.427,0.643,0.426,0.842,0.846,39,38,28,28,8,14,2020-21,Home
2021-01-31,Toronto Raptors,Orlando Magic,115,102,0.456,0.402,0.308,0.361,0.955,0.821,48,42,27,22,11,10,2020-21,Home
2021-01-31,New York Knicks,LA Clippers,115,129,0.482,0.543,0.37,0.447,0.821,0.857,36,38,21,26,7,7,2020-21,Away
2021-01-31,Washington Wizards,Brooklyn Nets,149,146,0.519,0.568,0.308,0.528,0.781,0.818,39,45,24,33,7,17,2020-21,Home
2021-01-31,Indiana Pacers,Philadelphia 76ers,110,119,0.488,0.489,0.357,0.308,0.818,0.677,41,44,21,20,17,12,2020-21,Away
2021-01-31,Minnesota Timberwolves,Cleveland Cavaliers,109,104,0.451,0.488,0.4,0.25,0.733,0.783,34,55,24,20,8,19,2020-21,Home
2021-02-01,New Orleans Pelicans,Sacramento Kings,109,118,0.396,0.477,0.3,0.326,0.833,0.769,46,52,22,31,10,20,2020-21,Away
2021-02-01,Dallas Mavericks,Phoenix Suns,108,109,0.43,0.467,0.313,0.371,0.96,0.833,42,45,16,19,14,16,2020-21,Away
2021-02-01,Oklahoma City Thunder,Houston Rockets,106,136,0.438,0.48,0.382,0.538,0.789,0.909,45,50,21,30,16,11,2020-21,Away
2021-02-01,Chicago Bulls,New York Knicks,110,102,0.477,0.425,0.324,0.207,0.75,0.846,40,45,30,21,12,11,2020-21,Home
2021-02-01,Milwaukee Bucks,Portland Trail Blazers,134,106,0.552,0.375,0.5,0.357,0.583,1.0,53,45,38,19,12,11,2020-21,Home
2021-02-01,Atlanta Hawks,Los Angeles Lakers,99,107,0.474,0.519,0.379,0.304,0.824,0.833,36,31,27,24,17,11,2020-21,Away
2021-02-01,Miami Heat,Charlotte Hornets,121,129,0.473,0.453,0.413,0.512,0.64,0.846,48,44,28,31,15,11,2020-21,Away
2021-02-01,Cleveland Cavaliers,Minnesota Timberwolves,100,98,0.417,0.392,0.318,0.289,0.742,0.636,52,45,26,20,13,8,2020-21,Home
2021-02-01,San Antonio Spurs,Memphis Grizzlies,102,133,0.416,0.559,0.351,0.5,0.682,0.778,42,53,28,37,14,9,2020-21,Away
2021-02-02,Washington Wizards,Portland Trail Blazers,121,132,0.554,0.463,0.4,0.457,0.765,1.0,39,44,32,19,13,9,2020-21,Away
2021-02-02,Golden State Warriors,Boston Celtics,107,111,0.458,0.464,0.405,0.382,0.696,0.741,36,51,30,16,11,15,2020-21,Away
2021-02-02,Indiana Pacers,Memphis Grizzlies,134,116,0.598,0.452,0.552,0.36,0.69,0.958,42,36,30,27,18,16,2020-21,Home
2021-02-02,Utah Jazz,Detroit Pistons,117,105,0.463,0.419,0.381,0.333,0.862,0.9,44,46,23,18,13,15,2020-21,Home
2021-02-02,Brooklyn Nets,LA Clippers,124,120,0.57,0.455,0.419,0.417,0.808,0.882,44,39,25,21,16,8,2020-21,Home
2021-02-02,Orlando Magic,Toronto Raptors,108,123,0.461,0.482,0.368,0.444,0.857,0.92,46,40,24,32,16,11,2020-21,Away
2021-02-03,Cleveland Cavaliers,LA Clippers,99,121,0.446,0.557,0.4,0.588,0.765,0.765,37,46,21,22,8,14,2020-21,Away
2021-02-03,New Orleans Pelicans,Phoenix Suns,123,101,0.511,0.463,0.424,0.229,0.81,0.85,44,39,30,26,7,14,2020-21,Home
2021-02-03,Chicago Bulls,New York Knicks,103,107,0.489,0.483,0.167,0.5,0.688,0.667,38,47,25,19,9,17,2020-21,Away
2021-02-03,Oklahoma City Thunder,Houston Rockets,104,87,0.434,0.384,0.303,0.261,0.846,0.692,51,41,19,21,21,20,2020-21,Home
2021-02-03,Atlanta Hawks,Dallas Mavericks,116,122,0.5,0.462,0.368,0.325,0.706,0.92,46,45,31,27,16,10,2020-21,Away
2021-02-03,Miami Heat,Washington Wizards,100,103,0.434,0.417,0.343,0.405,0.727,0.72,44,49,24,20,13,17,2020-21,Away
2021-02-03,Milwaukee Bucks,Indiana Pacers,130,110,0.471,0.453,0.438,0.324,0.929,0.867,53,46,33,28,12,14,2020-21,Home
2021-02-03,San Antonio Spurs,Minnesota Timberwolves,111,108,0.448,0.457,0.269,0.394,0.75,0.818,45,49,28,22,7,10,2020-21,Home
2021-02-03,Charlotte Hornets,Philadelphia 76ers,111,118,0.448,0.519,0.378,0.417,0.826,0.813,37,40,28,23,16,18,2020-21,Away
2021-02-03,Sacramento Kings,Boston Celtics,116,111,0.457,0.453,0.351,0.333,0.826,0.759,44,45,23,28,10,13,2020-21,Home
2021-02-04,Memphis Grizzlies,Houston Rockets,103,115,0.425,0.471,0.343,0.422,0.708,0.824,43,44,28,26,13,14,2020-21,Away
2021-02-04,Philadelphia 76ers,Portland Trail Blazers,105,121,0.481,0.459,0.259,0.419,0.833,0.783,37,53,19,17,18,11,2020-21,Away
2021-02-04,Los Angeles Lakers,Denver Nuggets,114,93,0.568,0.391,0.333,0.286,0.636,0.867,40,42,29,19,16,15,2020-21,Home
2021-02-04,Dallas Mavericks,Golden State Warriors,116,147,0.413,0.573,0.4,0.512,0.87,0.852,42,45,26,37,10,8,2020-21,Away
2021-02-04,Atlanta Hawks,Utah Jazz,91,112,0.327,0.484,0.29,0.481,0.947,0.846,49,52,19,19,11,14,2020-21,Away
2021-02-05,Miami Heat,Washington Wizards,122,95,0.5,0.371,0.444,0.242,0.87,0.875,48,40,27,19,16,17,2020-21,Home
2021-02-05,Brooklyn Nets,Toronto Raptors,117,123,0.488,0.505,0.405,0.406,0.759,0.857,40,41,29,22,18,10,2020-21,Away
2021-02-05,Charlotte Hornets,Utah Jazz,121,138,0.462,0.552,0.314,0.52,0.824,0.889,40,44,26,32,7,16,2020-21,Away
2021-02-05,Indiana Pacers,New Orleans Pelicans,113,114,0.441,0.539,0.476,0.52,0.688,0.731,37,50,31,23,10,19,2020-21,Away
2021-02-05,Phoenix Suns,Detroit Pistons,109,92,0.494,0.374,0.375,0.194,0.813,0.607,50,45,26,20,21,13,2020-21,Home
2021-02-05,LA Clippers,Boston Celtics,115,119,0.519,0.478,0.438,0.421,0.81,0.81,47,34,26,21,16,6,2020-21,Away
2021-02-05,Oklahoma City Thunder,Minnesota Timberwolves,103,106,0.459,0.436,0.382,0.4,0.706,0.889,44,43,28,27,17,15,2020-21,Away
2021-02-05,Orlando Magic,Chicago Bulls,123,119,0.519,0.479,0.407,0.3,0.757,0.9,49,40,27,27,15,8,2020-21,Home
2021-02-05,Cleveland Cavaliers,Milwaukee Bucks,105,123,0.446,0.515,0.344,0.318,0.75,0.727,36,54,23,28,11,11,2020-21,Away
2021-02-06,Philadelphia 76ers,Brooklyn Nets,124,108,0.511,0.443,0.37,0.366,0.818,0.882,51,34,27,21,15,17,2020-21,Home
2021-02-06,Atlanta Hawks,Toronto Raptors,132,121,0.568,0.423,0.528,0.342,0.879,0.765,43,38,31,24,18,6,2020-21,Home
2021-02-06,Dallas Mavericks,Golden State Warriors,134,132,0.458,0.535,0.447,0.444,0.833,0.87,47,40,27,27,14,16,2020-21,Home
2021-02-06,Cleveland Cavaliers,Milwaukee Bucks,99,124,0.453,0.547,0.214,0.471,0.714,0.609,40,43,21,25,13,8,2020-21,Away
2021-02-06,Orlando Magic,Chicago Bulls,92,118,0.389,0.516,0.222,0.5,1.0,0.692,47,47,17,28,11,10,2020-21,Away
2021-02-06,Sacramento Kings,Denver Nuggets,119,114,0.484,0.464,0.4,0.371,0.708,0.786,45,47,30,30,7,9,2020-21,Home
2021-02-06,Oklahoma City Thunder,Minnesota Timberwolves,120,118,0.511,0.505,0.364,0.333,0.8,0.545,43,40,25,27,15,13,2020-21,Home
2021-02-06,Los Angeles Lakers,Detroit Pistons,135,129,0.56,0.479,0.474,0.381,0.857,0.821,41,35,32,31,23,20,2020-21,Home
2021-02-06,New York Knicks,Portland Trail Blazers,110,99,0.5,0.416,0.433,0.362,0.692,0.5,51,41,20,15,14,11,2020-21,Home
2021-02-06,Houston Rockets,San Antonio Spurs,106,111,0.432,0.425,0.316,0.32,0.72,0.806,46,44,21,22,12,10,2020-21,Away
2021-02-06,New Orleans Pelicans,Memphis Grizzlies,118,109,0.517,0.444,0.455,0.333,0.619,0.842,42,45,27,27,7,9,2020-21,Home
2021-02-07,Indiana Pacers,Utah Jazz,95,103,0.398,0.413,0.276,0.31,0.722,0.667,45,60,23,22,9,14,2020-21,Away
2021-02-07,New York Knicks,Miami Heat,103,109,0.447,0.482,0.381,0.371,0.733,0.8,44,44,23,25,12,11,2020-21,Away
2021-02-07,LA Clippers,Sacramento Kings,110,113,0.414,0.489,0.286,0.345,0.87,0.733,53,52,19,25,9,12,2020-21,Away
2021-02-07,Phoenix Suns,Boston Celtics,100,91,0.488,0.355,0.276,0.386,1.0,0.667,50,41,25,19,10,5,2020-21,Home
2021-02-07,Charlotte Hornets,Washington Wizards,119,97,0.424,0.378,0.417,0.225,0.769,0.714,59,48,21,22,11,14,2020-21,Home
2021-02-08,San Antonio Spurs,Golden State Warriors,105,100,0.406,0.442,0.355,0.351,0.842,0.733,46,49,24,29,10,20,2020-21,Home
2021-02-08,Denver Nuggets,Milwaukee Bucks,112,125,0.436,0.506,0.417,0.4,0.938,0.864,38,50,22,24,9,10,2020-21,Away
2021-02-08,Dallas Mavericks,Minnesota Timberwolves,127,122,0.517,0.462,0.353,0.429,0.833,0.714,48,41,30,27,14,9,2020-21,Home
2021-02-08,Memphis Grizzlies,Toronto Raptors,113,128,0.425,0.545,0.333,0.541,0.897,0.923,42,37,27,28,15,14,2020-21,Away
2021-02-08,Phoenix Suns,Cleveland Cavaliers,119,113,0.522,0.512,0.458,0.333,0.737,0.68,41,39,29,23,10,10,2020-21,Home
2021-02-08,Chicago Bulls,Washington Wizards,101,105,0.424,0.419,0.3,0.231,0.833,0.75,50,47,23,23,16,13,2020-21,Away
2021-02-08,Los Angeles Lakers,Oklahoma City Thunder,119,112,0.463,0.391,0.237,0.316,0.759,0.737,59,55,28,23,15,12,2020-21,Home
2021-02-08,Charlotte Hornets,Houston Rockets,119,94,0.489,0.407,0.463,0.277,0.923,0.688,51,39,28,20,14,11,2020-21,Home
2021-02-09,Portland Trail Blazers,Orlando Magic,106,97,0.389,0.42,0.391,0.314,0.947,0.545,54,53,18,22,8,10,2020-21,Home
2021-02-09,Utah Jazz,Boston Celtics,122,108,0.476,0.442,0.375,0.448,0.889,0.826,41,35,28,18,10,8,2020-21,Home
2021-02-09,New Orleans Pelicans,Houston Rockets,130,101,0.511,0.418,0.387,0.302,0.857,0.571,55,37,31,24,9,12,2020-21,Home
2021-02-09,San Antonio Spurs,Golden State Warriors,91,114,0.372,0.462,0.333,0.425,0.905,0.684,45,50,20,26,14,10,2020-21,Away
2021-02-09,Miami Heat,New York Knicks,98,96,0.371,0.425,0.424,0.357,0.821,0.75,38,46,21,22,10,14,2020-21,Home
2021-02-09,Sacramento Kings,Philadelphia 76ers,111,119,0.434,0.482,0.333,0.45,0.579,0.8,39,59,24,24,11,17,2020-21,Away
2021-02-09,Detroit Pistons,Brooklyn Nets,122,111,0.56,0.5,0.448,0.367,0.714,0.875,37,34,28,30,13,15,2020-21,Home
2021-02-10,Minnesota Timberwolves,LA Clippers,112,119,0.432,0.5,0.366,0.522,0.789,0.862,43,48,29,23,15,15,2020-21,Away
2021-02-10,Brooklyn Nets,Indiana Pacers,104,94,0.421,0.391,0.29,0.395,0.886,0.636,46,43,20,26,12,8,2020-21,Home
2021-02-10,Dallas Mavericks,Atlanta Hawks,118,117,0.512,0.455,0.4,0.359,0.9,0.821,37,42,25,27,9,9,2020-21,Home
2021-02-10,Los Angeles Lakers,Oklahoma City Thunder,114,113,0.472,0.47,0.286,0.226,0.833,0.857,43,46,22,32,16,13,2020-21,Home
2021-02-10,Phoenix Suns,Milwaukee Bucks,125,124,0.529,0.506,0.484,0.432,0.72,0.733,47,39,25,23,11,9,2020-21,Home
2021-02-10,Chicago Bulls,New Orleans Pelicans,129,116,0.593,0.506,0.532,0.361,0.727,0.808,35,35,36,27,16,12,2020-21,Home
2021-02-10,Washington Wizards,Toronto Raptors,115,137,0.452,0.527,0.293,0.594,0.826,0.87,46,46,26,28,14,12,2020-21,Away
2021-02-10,Memphis Grizzlies,Charlotte Hornets,130,114,0.5,0.549,0.469,0.483,0.722,0.833,46,35,34,23,16,18,2020-21,Home
2021-02-10,Denver Nuggets,Cleveland Cavaliers,133,95,0.6,0.383,0.444,0.216,0.714,0.75,39,49,31,25,11,17,2020-21,Home
